tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,retweet_count,favorite_count,display_text_range,jpg_url,p3_dog,dog_class,breed,conf
750041628174217216,2016-07-04 19:00:33+00:00,TweetDeck,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI,https://twitter.com/dog_rates/status/750041628174217216/photo/1,13.0,10.0,Beau,623,3203,"[0, 111]",https://pbs.twimg.com/media/CmfssOtXYAAKa_Z.jpg,True,,labrador retriever,0.252031
750026558547456000,2016-07-04 18:00:41+00:00,TweetDeck,Meet Jax &amp; Jil. Jil is yelling the pledge of allegiance. If u cant take the freedom get out the kitchen Jax. 10/10s https://t.co/jrg29NDNhI,https://twitter.com/dog_rates/status/750026558547456000/photo/1,10.0,10.0,Jax,793,2733,"[0, 119]",https://pbs.twimg.com/media/CmieRQRXgAA8MV3.jpg,True,,standard poodle,0.258732
750011400160841729,2016-07-04 17:00:26+00:00,TweetDeck,Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 https://t.co/D17IAcetmM,https://twitter.com/dog_rates/status/750011400160841729/photo/1,11.0,10.0,Piper,908,3262,"[0, 113]",https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg,False,doggo,boston bull,0.0871498
749996283729883136,2016-07-04 16:00:22+00:00,TweetDeck,This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife https://t.co/c7LNFt39eR,https://twitter.com/dog_rates/status/749996283729883136/photo/1,12.0,10.0,Bo,822,3085,"[0, 77]",https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg,True,,old english sheepdog,0.515319
749774190421639168,2016-07-04 01:17:51+00:00,Twitter for iPhone,This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face https://t.co/4yXa801fgl,https://twitter.com/dog_rates/status/749774190421639168/photo/1,12.0,10.0,Lucy,1321,4678,"[0, 74]",https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg,True,,pekinese,0.8790120000000001
749417653287129088,2016-07-03 01:41:06+00:00,Twitter for iPhone,This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,"https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1",11.0,10.0,Finn,1649,6140,"[0, 66]",https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg,True,pupper,papillon,0.772894
749403093750648834,2016-07-03 00:43:15+00:00,Twitter for iPhone,Duuun dun... duuun dun... dunn  dun. dunn dun. dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun. 10/10 https://t.co/9qdJ2Q1Cwx,https://twitter.com/dog_rates/status/749403093750648834/photo/1,10.0,10.0,,537,2638,"[0, 113]",https://pbs.twimg.com/media/CmZqIslWIAQFiqe.jpg,True,,chesapeake bay retriever,0.694541
749395845976588288,2016-07-03 00:14:27+00:00,Twitter for iPhone,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 https://t.co/lznl6QGkYc,"https://twitter.com/dog_rates/status/749395845976588288/photo/1,https://twitter.com/dog_rates/status/749395845976588288/photo/1",10.0,10.0,George,3458,8609,"[0, 110]",https://pbs.twimg.com/media/CmZjizYW8AA3FCN.jpg,True,,pomeranian,0.973715
749317047558017024,2016-07-02 19:01:20+00:00,Twitter for iPhone,This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,https://twitter.com/dog_rates/status/749317047558017024/video/1,12.0,10.0,Blu,2244,5528,"[0, 115]",https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,False,floofer,wire-haired fox terrier,0.155144
749064354620928000,2016-07-02 02:17:13+00:00,Twitter for iPhone,Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston https://t.co/xEY8dbJxnF,"https://twitter.com/dog_rates/status/749064354620928000/photo/1,https://twitter.com/dog_rates/status/749064354620928000/photo/1",11.0,10.0,Winston,1532,4828,"[0, 113]",https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg,True,,pug,0.985222
749036806121881602,2016-07-02 00:27:45+00:00,Twitter for iPhone,This is Dietrich. He hops at random. Other doggos don't understand him. It upsets him greatly. 8/10 would comfort https://t.co/U8cSRz8wzC,https://twitter.com/dog_rates/status/749036806121881602/photo/1,8.0,10.0,Dietrich,797,3109,"[0, 113]",https://pbs.twimg.com/media/CmUciKgWIAA97sH.jpg,True,,west highland white terrier,0.0195223
748977405889503236,2016-07-01 20:31:43+00:00,Twitter for iPhone,What jokester sent in a pic without a dog in it? This is not @rock_rates. This is @dog_rates. Thank you ...10/10 https://t.co/nDPaYHrtNX,https://twitter.com/dog_rates/status/748977405889503236/photo/1,10.0,10.0,not,3406,10821,"[0, 112]",https://pbs.twimg.com/media/CmTm-XQXEAAEyN6.jpg,True,,german short-haired pointer,0.742216
748932637671223296,2016-07-01 17:33:49+00:00,Twitter for iPhone,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,https://twitter.com/dog_rates/status/748932637671223296/photo/1,13.0,10.0,Divine,2265,5846,"[0, 77]",https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,True,doggo,borzoi,0.742912
748699167502000129,2016-07-01 02:06:06+00:00,Twitter for iPhone,Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c,"https://twitter.com/dog_rates/status/748699167502000129/photo/1,https://twitter.com/dog_rates/status/748699167502000129/photo/1",11.0,10.0,Tripp,1594,4767,"[0, 100]",https://pbs.twimg.com/media/CmPp5pOXgAAD_SG.jpg,True,,pembroke,0.849029
748575535303884801,2016-06-30 17:54:50+00:00,Twitter for iPhone,This is one of the most reckless puppers I've ever seen. How she got a license in the first place is beyond me. 6/10 https://t.co/z5bAdtn9kd,https://twitter.com/dog_rates/status/748575535303884801/photo/1,6.0,10.0,one,1982,6105,"[0, 116]",https://pbs.twimg.com/media/CmN5ecNWMAE6pnf.jpg,True,,soft-coated wheaten terrier,0.0864988
748568946752774144,2016-06-30 17:28:39+00:00,Twitter for iPhone,This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18,https://twitter.com/dog_rates/status/748568946752774144/video/1,12.0,10.0,Cora,670,2204,"[0, 85]",https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg,True,,tibetan terrier,0.32816100000000004
748346686624440324,2016-06-30 02:45:28+00:00,Twitter for iPhone,"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10 https://t.co/XFBrrqapZa",https://twitter.com/dog_rates/status/748346686624440324/photo/1,10.0,10.0,,1227,5240,"[0, 92]",https://pbs.twimg.com/media/CmKpVtlWAAEnyHm.jpg,True,,borzoi,0.5964550000000001
748324050481647620,2016-06-30 01:15:31+00:00,Twitter for iPhone,This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,"https://twitter.com/dog_rates/status/748324050481647620/photo/1,https://twitter.com/dog_rates/status/748324050481647620/photo/1",11.0,10.0,Duke,763,3690,"[0, 77]",https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg,True,,shetland sheepdog,0.880499
747963614829678593,2016-06-29 01:23:16+00:00,Twitter for iPhone,PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,https://twitter.com/dog_rates/status/747963614829678593/photo/1,10.0,10.0,,2149,5801,"[0, 70]",https://pbs.twimg.com/media/CmFM7ngXEAEitfh.jpg,False,pupper,kelpie,0.307672
747933425676525569,2016-06-28 23:23:19+00:00,Twitter for iPhone,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,"https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1",11.0,10.0,,2549,6623,"[0, 115]",https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg,True,,samoyed,0.998201
747885874273214464,2016-06-28 20:14:22+00:00,Twitter for iPhone,This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,"https://twitter.com/dog_rates/status/747885874273214464/photo/1,https://twitter.com/dog_rates/status/747885874273214464/photo/1",8.0,10.0,,978,2958,"[0, 116]",https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg,True,,kuvasz,0.40845
747844099428986880,2016-06-28 17:28:22+00:00,Twitter for iPhone,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,https://twitter.com/dog_rates/status/747844099428986880/photo/1,11.0,10.0,Huxley,750,2830,"[0, 112]",https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,True,,pembroke,0.360428
747816857231626240,2016-06-28 15:40:07+00:00,Twitter for iPhone,Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R,https://twitter.com/dog_rates/status/747816857231626240/photo/1,4.0,10.0,,1169,4872,"[0, 114]",https://pbs.twimg.com/media/CmDHdCoWkAACTB4.jpg,True,,pembroke,0.7689229999999999
747594051852075008,2016-06-28 00:54:46+00:00,Twitter for iPhone,Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr,https://twitter.com/dog_rates/status/747594051852075008/photo/1,11.0,10.0,,1058,3690,"[0, 116]",https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg,True,,basenji,0.389136
747512671126323200,2016-06-27 19:31:23+00:00,Twitter for iPhone,Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,https://twitter.com/dog_rates/status/747512671126323200/photo/1,10.0,10.0,,1616,5567,"[0, 115]",https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg,True,,cardigan,0.111493
747219827526344708,2016-06-27 00:07:44+00:00,Twitter for iPhone,This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,"https://twitter.com/dog_rates/status/747219827526344708/photo/1,https://twitter.com/dog_rates/status/747219827526344708/photo/1",11.0,10.0,Atticus,1578,5281,"[0, 75]",https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg,True,,shetland sheepdog,0.548018
747103485104099331,2016-06-26 16:25:26+00:00,Twitter for iPhone,"Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7","https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1",11.0,10.0,,3970,9592,"[0, 113]",https://pbs.twimg.com/media/Cl4-pevXEAAb8VW.jpg,False,,labrador retriever,0.991954
746872823977771008,2016-06-26 01:08:52+00:00,Twitter for iPhone,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,"https://twitter.com/dog_rates/status/746872823977771008/photo/1,https://twitter.com/dog_rates/status/746872823977771008/photo/1",11.0,10.0,,2136,5999,"[0, 110]",https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,True,,pembroke,0.540201
746790600704425984,2016-06-25 19:42:08+00:00,Twitter for iPhone,When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf,"https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1",10.0,10.0,,1608,4891,"[0, 51]",https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg,True,,boston bull,0.936183
746726898085036033,2016-06-25 15:29:00+00:00,Twitter for iPhone,Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,https://twitter.com/dog_rates/status/746726898085036033/photo/1,12.0,10.0,Abby,1802,6066,"[0, 116]",https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg,False,,golden retriever,0.25650500000000004
746507379341139972,2016-06-25 00:56:43+00:00,Twitter for iPhone,This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,"https://twitter.com/dog_rates/status/746507379341139972/photo/1,https://twitter.com/dog_rates/status/746507379341139972/photo/1",10.0,10.0,Shiloh,1084,4669,"[0, 90]",https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,True,,toy poodle,0.508292
746369468511756288,2016-06-24 15:48:42+00:00,Twitter for iPhone,This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 https://t.co/5qpBTTpgUt,https://twitter.com/dog_rates/status/746369468511756288/photo/1,9.0,10.0,an,1634,6195,"[0, 114]",https://pbs.twimg.com/media/ClujESVXEAA4uH8.jpg,False,,german shepherd,0.622957
746131877086527488,2016-06-24 00:04:36+00:00,Twitter for iPhone,This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,https://twitter.com/dog_rates/status/746131877086527488/photo/1,10.0,10.0,Gustav,2209,6924,"[0, 100]",https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,True,,chow,0.575637
746056683365994496,2016-06-23 19:05:49+00:00,Twitter for iPhone,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,"https://twitter.com/dog_rates/status/746056683365994496/photo/1,https://twitter.com/dog_rates/status/746056683365994496/photo/1",11.0,10.0,Arlen,812,3559,"[0, 83]",https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,True,,shetland sheepdog,0.43332
745789745784041472,2016-06-23 01:25:06+00:00,Twitter for iPhone,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,https://twitter.com/dog_rates/status/745789745784041472/photo/1,10.0,10.0,Gus,1068,4042,"[0, 109]",https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,True,,pekinese,0.984267
745712589599014916,2016-06-22 20:18:30+00:00,Twitter for iPhone,This is Percy. He fell asleep at the wheel. Irresponsible af. 7/10 absolute menace on the roadway https://t.co/QHbvtvaw8E,https://twitter.com/dog_rates/status/745712589599014916/photo/1,7.0,10.0,Percy,2336,7021,"[0, 97]",https://pbs.twimg.com/media/CllNnkWWMAEDIAR.jpg,False,,chow,0.06275449999999999
745433870967832576,2016-06-22 01:50:58+00:00,Twitter for iPhone,This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR,"https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1",10.0,10.0,Lenox,2540,7095,"[0, 99]",https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,False,doggo,basset,1.44895e-05
745422732645535745,2016-06-22 01:06:43+00:00,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,https://twitter.com/dog_rates/status/745422732645535745/photo/1,9.0,10.0,very,2440,8594,"[0, 116]",https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg,False,,labrador retriever,0.6638
745057283344719872,2016-06-21 00:54:33+00:00,Twitter for iPhone,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,"https://twitter.com/dog_rates/status/745057283344719872/photo/1,https://twitter.com/dog_rates/status/745057283344719872/photo/1",12.0,10.0,Oliver,2269,7264,"[0, 110]",https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,True,,shetland sheepdog,0.963985
744995568523612160,2016-06-20 20:49:19+00:00,Twitter for iPhone,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,"https://twitter.com/dog_rates/status/744995568523612160/photo/1,https://twitter.com/dog_rates/status/744995568523612160/photo/1",9.0,10.0,Abby,622,2970,"[0, 84]",https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,True,puppo,old english sheepdog,0.4274810000000001
744971049620602880,2016-06-20 19:11:53+00:00,Twitter for iPhone,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,"https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1",12.0,10.0,Indie,2696,7894,"[0, 98]",https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,True,,toy poodle,0.497755
744709971296780288,2016-06-20 01:54:27+00:00,Twitter for iPhone,This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,https://twitter.com/dog_rates/status/744709971296780288/photo/1,10.0,10.0,Harvey,1563,5624,"[0, 63]",https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,True,,shetland sheepdog,0.234431
744334592493166593,2016-06-19 01:02:50+00:00,Twitter for iPhone,This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,https://twitter.com/dog_rates/status/744334592493166593/photo/1,11.0,10.0,Blanket,2117,6796,"[0, 115]",https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,False,,samoyed,0.960543
744234799360020481,2016-06-18 18:26:18+00:00,Twitter for iPhone,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,https://twitter.com/dog_rates/status/744234799360020481/video/1,13.0,10.0,,78087,156659,"[0, 91]",https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,True,doggo,labrador retriever,0.825333
743980027717509120,2016-06-18 01:33:55+00:00,Twitter for iPhone,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,https://twitter.com/dog_rates/status/743980027717509120/photo/1,11.0,10.0,Geno,1094,4183,"[0, 115]",https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,True,,bull mastiff,0.97573
743895849529389061,2016-06-17 19:59:26+00:00,Twitter for iPhone,When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9,https://twitter.com/dog_rates/status/743895849529389061/photo/1,10.0,10.0,,962,3648,"[0, 115]",https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg,True,,dalmatian,0.562315
743609206067040256,2016-06-17 01:00:24+00:00,Twitter for iPhone,Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,"https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1",10.0,10.0,Stark,1383,4485,"[0, 116]",https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,True,,weimaraner,0.982794
743545585370791937,2016-06-16 20:47:36+00:00,Twitter for iPhone,Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 https://t.co/vU3tKr4vTn,"https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1",11.0,10.0,Bentley,940,3531,"[0, 89]",https://pbs.twimg.com/media/ClGawiUWAAAgs0w.jpg,True,,standard poodle,0.06058350000000001
743253157753532416,2016-06-16 01:25:36+00:00,Twitter for iPhone,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",https://twitter.com/dog_rates/status/743253157753532416/photo/1,10.0,10.0,Kilo,1226,4236,"[0, 104]",https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,True,puppo,malamute,0.442612
743222593470234624,2016-06-15 23:24:09+00:00,Twitter for iPhone,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,https://twitter.com/dog_rates/status/743222593470234624/photo/1,12.0,10.0,,1903,6222,"[0, 114]",https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,True,pupper,kuvasz,0.350629
743210557239623680,2016-06-15 22:36:19+00:00,Twitter for iPhone,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",https://twitter.com/dog_rates/status/743210557239623680/photo/1,10.0,10.0,Kayla,1366,3840,"[0, 115]",https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,True,,golden retriever,0.930705
742423170473463808,2016-06-13 18:27:32+00:00,Twitter for iPhone,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,https://twitter.com/dog_rates/status/742423170473463808/photo/1,12.0,10.0,Bell,3775,9827,"[0, 81]",https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,True,,pug,0.99731
742385895052087300,2016-06-13 15:59:24+00:00,Twitter for iPhone,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,https://twitter.com/dog_rates/status/742385895052087300/photo/1,11.0,10.0,Phil,1973,6814,"[0, 99]",https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg,True,,cardigan,0.5669109999999999
742150209887731712,2016-06-13 00:22:53+00:00,Twitter for iPhone,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,https://twitter.com/dog_rates/status/742150209887731712/photo/1,8.0,10.0,Edmund,1552,5138,"[0, 95]",https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg,False,pupper,french bulldog,0.07141439999999999
741793263812808706,2016-06-12 00:44:30+00:00,Twitter for iPhone,When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu,"https://twitter.com/dog_rates/status/741793263812808706/photo/1,https://twitter.com/dog_rates/status/741793263812808706/photo/1",10.0,10.0,,1511,4544,"[0, 64]",https://pbs.twimg.com/media/CkthBj7WgAAsIGb.jpg,True,,kuvasz,0.311325
741743634094141440,2016-06-11 21:27:17+00:00,Twitter for iPhone,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,"https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1",11.0,10.0,Aqua,2755,8180,"[0, 115]",https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,True,pupper,labrador retriever,0.786089
741438259667034112,2016-06-11 01:13:51+00:00,Twitter for iPhone,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,https://twitter.com/dog_rates/status/741438259667034112/photo/1,9.0,10.0,Tucker,837,3678,"[0, 75]",https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,True,,chesapeake bay retriever,0.292675
741303864243200000,2016-06-10 16:19:48+00:00,Twitter for iPhone,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,https://twitter.com/dog_rates/status/741303864243200000/photo/1,12.0,10.0,Theodore,3206,8784,"[0, 115]",https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,True,,chihuahua,0.7681560000000001
741067306818797568,2016-06-10 00:39:48+00:00,Twitter for iPhone,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,https://twitter.com/dog_rates/status/741067306818797568/photo/1,12.0,10.0,just,3102,9509,"[0, 67]",https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,True,,golden retriever,0.843799
740995100998766593,2016-06-09 19:52:53+00:00,Twitter for iPhone,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,https://twitter.com/dog_rates/status/740995100998766593/photo/1,10.0,10.0,Leo,2747,6371,"[0, 115]",https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,True,,malamute,0.454363
740711788199743490,2016-06-09 01:07:06+00:00,Twitter for iPhone,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv,https://twitter.com/dog_rates/status/740711788199743490/photo/1,9.0,10.0,,936,3403,"[0, 113]",https://pbs.twimg.com/media/CkeJcNkXEAAcrks.jpg,False,,toy poodle,0.388277
740676976021798912,2016-06-08 22:48:46+00:00,Twitter for iPhone,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",https://twitter.com/dog_rates/status/740676976021798912/photo/1,11.0,10.0,Baloo,6823,18169,"[0, 115]",https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg,False,pupper,norwegian elkhound,0.275225
740359016048689152,2016-06-08 01:45:19+00:00,Twitter for iPhone,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,https://twitter.com/dog_rates/status/740359016048689152/photo/1,9.0,10.0,Chase,869,3300,"[0, 67]",https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,True,,golden retriever,0.8636870000000001
740214038584557568,2016-06-07 16:09:13+00:00,Twitter for iPhone,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,https://twitter.com/dog_rates/status/740214038584557568/photo/1,10.0,10.0,getting,1963,6688,"[0, 115]",https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,True,,chesapeake bay retriever,0.586414
739979191639244800,2016-06-07 00:36:02+00:00,Twitter for iPhone,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,https://twitter.com/dog_rates/status/739979191639244800/photo/1,12.0,10.0,Nollie,5912,19966,"[0, 112]",https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,True,,irish water spaniel,0.2858
739932936087216128,2016-06-06 21:32:13+00:00,Twitter for iPhone,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,https://twitter.com/dog_rates/status/739932936087216128/photo/1,10.0,10.0,Rorie,1070,4057,"[0, 113]",https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,True,,redbone,0.243904
